,Symbol,PAM_freq,MutSig2CV_qvalue,Fusion_freq,CNA_freq,CNA_locus,CNA_type,GISTIC_residual_q_value,Act_freq,LoF_freq,OM_type_selected,OM_empirical_p_value,OM_empirical_q_value,Genes_in_locus,Final_mutation_type,Final_freq,Delta_over_PAM,Pathway_Length,Pathway_Name,Somatically_Mutated_Genes,Amplified_Genes,Deleted_Genes,ME_pvalues
144347,FAM101A,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
144348,ZNF664,0.0125,1.0,0.0,,,,,,,,,,,,,,1,,,,,
100874348,ZDHHC20P3,0.0,,,,,,,,,,,,,,,,1,,,,,
144360,LINC00477,0.0,,,,,,,,,,,,,,,,1,,,,,
144363,ETFRF1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
144383,DSPA2D,0.0,,,,,,,,,,,,,,,,1,,,,,
28698,TRAJ57,0.0,,,,,,,,,,,,,,,,1,,,,,
144402,CPNE8,0.0,1.0,0.0125,,,,,,,,,,,,,,1,,,,,
100874358,RNY1P9,0.0,,,,,,,,,,,,,,,,1,,,,,
144404,TMEM120B,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
144406,WDR66,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
100874361,PPP2R2B-IT1,0.0,,,,,,,,,,,,,,,,1,,,,,
144423,GLT1D1,0.0,1.0,0.0125,,,,,,,,,,,,,,1,,,,,
83893,SPATA16,0.0125,1.0,0.0,,,,,,,,,,,,,,1,,,,,
144448,TSPAN19,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
144453,BEST3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
144455,E2F7,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
83894,TTC29,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
10953,TOMM34,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
144481,SOCS2-AS1,0.0,,,,,,,,,,,,,,,,1,,,,,
144486,CEP83-AS1,0.0,,,,,,,,,,,,,,,,1,,,,,
1000009207,,0.0375,,0.0,,,,,,,,,,,,,,51,kegg::Mineral absorption - Homo sapiens (human),"[480, 9843, 54822]","[480, 481, 7779, 54822, 115019, 55630, 645745, 6550, 475, 340024, 3163, 477, 478, 2495]","[483, 54822, 10568, 7018, 65010]",
100874377,SMIM2-IT1,0.0,,,,,,,,,,,,,,,,1,,,,,
144501,KRT80,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
100874378,PTGER4P3,0.0,,,,,,,,,,,,,,,,1,,,,,
106631777,RNA45SN1,0.0,,,,,,,,,,,,,,,,1,,,,,
100874382,USP9YP12,0.0,,,,,,,,,,,,,,,,1,,,,,
106631781,RNA18SN1,0.0,,,,,,,,,,,,,,,,1,,,,,
100874383,USP9YP22,0.0,,,,,,,,,,,,,,,,1,,,,,
100874384,USP9YP30,0.0,,,,,,,,,,,,,,,,1,,,,,
144535,CFAP54,0.0,,,,,,,,,,,,,,,,1,,,,,
100874386,OSTCP5,0.0,,,,,,,,,,,,,,,,1,,,,,
100874387,OSTCP6,0.0,,,,,,,,,,,,,,,,1,,,,,
100874388,OSTCP8,0.0,,,,,,,,,,,,,,,,1,,,,,
100874390,RAC1P7,0.0,,,,,,,,,,,,,,,,1,,,,,
105375077,RUNX2-AS1,0.0,,,,,,,,,,,,,,,,1,,,,,
144568,A2ML1,0.0125,1.0,0.0,,,,,,,,,,,,,,1,,,,,
100874391,OSTCP7,0.0,,,,,,,,,,,,,,,,1,,,,,
144571,A2M-AS1,0.0,,,,,,,,,,,,,,,,1,,,,,
144577,C12orf66,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
144581,RPL14P1,0.0,,,,,,,,,,,,,,,,1,,,,,
341356,RPL31P50,0.0,,,,,,,,,,,,,,,,1,,,,,
341359,SYT10,0.0125,1.0,0.0125,,,,,,,,,,,,,,1,,,,,
100874398,RAC1P8,0.0,,,,,,,,,,,,,,,,1,,,,,
144608,C12orf60,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
144638,ST13P3,0.0,,,,,,,,,,,,,,,,1,,,,,
100874407,SNRPGP3,0.0,,,,,,,,,,,,,,,,1,,,,,
100874408,SNRPGP7,0.0,,,,,,,,,,,,,,,,1,,,,,
100874409,SNRPGP8,0.0,,,,,,,,,,,,,,,,1,,,,,
100874412,SNRPFP4,0.0,,,,,,,,,,,,,,,,1,,,,,
54811,ZNF562,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
144699,FBXL14,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
100874417,TIMM8BP2,0.0,,,,,,,,,,,,,,,,1,,,,,
100874418,SNRPGP5,0.0,,,,,,,,,,,,,,,,1,,,,,
144712,HMGA1P3,0.0,,,,,,,,,,,,,,,,1,,,,,
144715,RAD9B,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
144717,FAM109A,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
54816,ZNF280D,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
100874422,SNRPFP3,0.0,,,,,,,,,,,,,,,,1,,,,,
406875,FXYD6P3,0.0,,,,,,,,,,,,,,,,1,,,,,
406881,MIRLET7A1,0.0,,,,,,,,,,,,,,,,1,,,,,
406882,MIRLET7A2,0.0,,,,,,,,,,,,,,,,1,,,,,
406883,MIRLET7A3,0.0,,,,,,,,,,,,,,,,1,,,,,
406884,MIRLET7B,0.0,,,,,,,,,,,,,,,,1,,,,,
406885,MIRLET7C,0.0,,,,,,,,,,,,,,,,1,,,,,
144742,LINC00934,0.0,,,,,,,,,,,,,,,,1,,,,,
406886,MIRLET7D,0.0,,,,,,,,,,,,,,,,1,,,,,
406887,MIRLET7E,0.0,,,,,,,,,,,,,,,,1,,,,,
406888,MIRLET7F1,0.0,,,,,,,,,,,,,,,,1,,,,,
406889,MIRLET7F2,0.0,,,,,,,,,,,,,,,,1,,,,,
406890,MIRLET7G,0.0,,,,,,,,,,,,,,,,1,,,,,
406892,MIR100,0.0,,,,,,,,,,,,,,,,1,,,,,
406893,MIR101-1,0.0,,,,,,,,,,,,,,,,1,,,,,
406894,MIR101-2,0.0,,,,,,,,,,,,,,,,1,,,,,
406895,MIR103A1,0.0,,,,,,,,,,,,,,,,1,,,,,
406896,MIR103A2,0.0,,,,,,,,,,,,,,,,1,,,,,
406897,MIR105-1,0.0,,,,,,,,,,,,,,,,1,,,,,
406898,MIR105-2,0.0,,,,,,,,,,,,,,,,1,,,,,
406899,MIR106A,0.0,,,,,,,,,,,,,,,,1,,,,,
406900,MIR106B,0.0,,,,,,,,,,,,,,,,1,,,,,
406901,MIR107,0.0,,,0.0,10q25.2,Del,0.000159,0.0,0.0,,,,,,,,1,,,,,
406902,MIR10A,0.0,,,,,,,,,,,,,,,,1,,,,,
406903,MIR10B,0.0,,,,,,,,,,,,,,,,1,,,,,
406904,MIR1-1,0.0,,,,,,,,,,,,,,,,1,,,,,
406905,MIR1-2,0.0,,,,,,,,,,,,,,,,1,,,,,
406906,MIR122,0.0,,,,,,,,,,,,,,,,1,,,,,
406907,LINC00599,0.0,,,,,,,,,,,,,,,,1,,,,,
406908,MIR124-2,0.0,,,,,,,,,,,,,,,,1,,,,,
406909,MIR124-3,0.0,,,,,,,,,,,,,,,,1,,,,,
144766,LINC00355,0.0,,,0.0125,13q14.11,Del,0.0010461,0.0,0.0125,,,,,,,,1,,,,,
406910,MIR125A,0.0,,,,,,,,,,,,,,,,1,,,,,
406911,MIR125B1,0.0,,,,,,,,,,,,,,,,1,,,,,
406912,MIR125B2,0.0,,,,,,,,,,,,,,,,1,,,,,
406913,MIR126,0.0,,,,,,,,,,,,,,,,1,,,,,
406914,MIR127,0.0,,,,,,,,,,,,,,,,1,,,,,
406915,MIR128-1,0.0,,,,,,,,,,,,,,,,1,,,,,
406916,MIR128-2,0.0,,,,,,,,,,,,,,,,1,,,,,
406917,MIR129-1,0.0,,,,,,,,,,,,,,,,1,,,,,
406918,MIR129-2,0.0,,,,,,,,,,,,,,,,1,,,,,
144776,LINC00410,0.0,,,,,,,,,,,,,,,,1,,,,,
406919,MIR130A,0.0,,,,,,,,,,,,,,,,1,,,,,
406920,MIR130B,0.0,,,,,,,,,,,,,,,,1,,,,,
406921,MIR132,0.0,,,,,,,,,,,,,,,,1,,,,,
406922,MIR133A1,0.0,,,,,,,,,,,,,,,,1,,,,,
406925,MIR135A1,0.0,,,0.0625,3p21.1,Del,4.0443e-31,0.0,0.0625,CNAdel,,,,,,,1,,,,,
406923,MIR133A2,0.0,,,,,,,,,,,,,,,,1,,,,,
406924,MIR134,0.0,,,,,,,,,,,,,,,,1,,,,,
406926,MIR135A2,0.0,,,,,,,,,,,,,,,,1,,,,,
406927,MIR136,0.0,,,,,,,,,,,,,,,,1,,,,,
406928,MIR137,0.0,,,,,,,,,,,,,,,,1,,,,,
406929,MIR138-1,0.0,,,,,,,,,,,,,,,,1,,,,,
406930,MIR138-2,0.0,,,,,,,,,,,,,,,,1,,,,,
406931,MIR139,0.0,,,,,,,,,,,,,,,,1,,,,,
406932,MIR140,0.0,,,,,,,,,,,,,,,,1,,,,,
406933,MIR141,0.0,,,,,,,,,,,,,,,,1,,,,,
406934,MIR142,0.0,,,,,,,,,,,,,,,,1,,,,,
406935,MIR143,0.0,,,,,,,,,,,,,,,,1,,,,,
406936,MIR144,0.0,,,,,,,,,,,,,,,,1,,,,,
406937,MIR145,0.0,,,,,,,,,,,,,,,,1,,,,,
406938,MIR146A,0.0,,,,,,,,,,,,,,,,1,,,,,
406939,MIR147A,0.0,,,,,,,,,,,,,,,,1,,,,,
406940,MIR148A,0.0,,,,,,,,,,,,,,,,1,,,,,
406941,MIR149,0.0,,,,,,,,,,,,,,,,1,,,,,
100874437,HIGD1AP7,0.0,,,,,,,,,,,,,,,,1,,,,,
406942,MIR150,0.0,,,,,,,,,,,,,,,,1,,,,,
406943,MIR152,0.0,,,,,,,,,,,,,,,,1,,,,,
406944,MIR153-1,0.0,,,,,,,,,,,,,,,,1,,,,,
406948,DLEU2,0.0,,,0.0,13q14.11,Del,0.0010461,0.0,0.0,,,,,,,,1,,,,,
100874438,HMGN1P10,0.0,,,,,,,,,,,,,,,,1,,,,,
406945,MIR153-2,0.0,,,,,,,,,,,,,,,,1,,,,,
406946,MIR154,0.0,,,,,,,,,,,,,,,,1,,,,,
406947,MIR155,0.0,,,,,,,,,,,,,,,,1,,,,,
144809,FAM216B,0.0,,,0.0,13q14.11,Del,0.0010461,0.0,0.0,,,,,,,,1,,,,,
100874439,HMGN1P13,0.0,,,,,,,,,,,,,,,,1,,,,,
144811,LACC1,0.0,,,0.0,13q14.11,Del,0.0010461,0.0,0.0,,,,,,,,1,,,,,
406949,MIR15B,0.0,,,,,,,,,,,,,,,,1,,,,,
406950,MIR16-1,0.0,,,,,,,,,,,,,,,,1,,,,,
406951,MIR16-2,0.0,,,,,,,,,,,,,,,,1,,,,,
100874440,HMGN1P14,0.0,,,,,,,,,,,,,,,,1,,,,,
406952,MIR17,0.0,,,,,,,,,,,,,,,,1,,,,,
144817,LINC00330,0.0,,,0.0,13q14.11,Del,0.0010461,0.0,0.0,,,,,,,,1,,,,,
406954,MIR181A2,0.0,,,,,,,,,,,,,,,,1,,,,,
406955,MIR181B1,0.0,,,,,,,,,,,,,,,,1,,,,,
406956,MIR181B2,0.0,,,,,,,,,,,,,,,,1,,,,,
406957,MIR181C,0.0,,,,,,,,,,,,,,,,1,,,,,
406958,MIR182,0.0,,,,,,,,,,,,,,,,1,,,,,
406959,MIR183,0.0,,,,,,,,,,,,,,,,1,,,,,
406960,MIR184,0.0,,,,,,,,,,,,,,,,1,,,,,
406961,MIR185,0.0,,,,,,,,,,,,,,,,1,,,,,
406962,MIR186,0.0,,,,,,,,,,,,,,,,1,,,,,
406963,MIR187,0.0,,,,,,,,,,,,,,,,1,,,,,
406964,MIR188,0.0,,,,,,,,,,,,,,,,1,,,,,
406965,MIR190A,0.0,,,,,,,,,,,,,,,,1,,,,,
406974,MIR197,0.0,,,0.0,1p21.3,Del,3.2892e-10,0.0,0.0,,,,,,,,1,,,,,
406966,MIR191,0.0,,,,,,,,,,,,,,,,1,,,,,
144832,ESRRAP2,0.0,,,0.0,13q14.11,Del,0.0010461,0.0,0.0,,,,,,,,1,,,,,
406968,MIR193A,0.0,,,,,,,,,,,,,,,,1,,,,,
406969,MIR194-1,0.0,,,,,,,,,,,,,,,,1,,,,,
406970,MIR194-2,0.0,,,,,,,,,,,,,,,,1,,,,,
406971,MIR195,0.0,,,,,,,,,,,,,,,,1,,,,,
406972,MIR196A1,0.0,,,,,,,,,,,,,,,,1,,,,,
406973,MIR196A2,0.0,,,,,,,,,,,,,,,,1,,,,,
406983,MIR200A,0.0,,,0.0,1p36.31,Del,6.1158e-05,0.0,0.0,,,,,,,,1,,,,,
406984,MIR200B,0.0,,,0.0,1p36.31,Del,6.1158e-05,0.0,0.0,,,,,,,,1,,,,,
406976,MIR199A1,0.0,,,,,,,,,,,,,,,,1,,,,,
406977,MIR199A2,0.0,,,,,,,,,,,,,,,,1,,,,,
406978,MIR199B,0.0,,,,,,,,,,,,,,,,1,,,,,
406979,MIR19A,0.0,,,,,,,,,,,,,,,,1,,,,,
406980,MIR19B1,0.0,,,,,,,,,,,,,,,,1,,,,,
406981,MIR19B2,0.0,,,,,,,,,,,,,,,,1,,,,,
144847,ESRRAP1,0.0,,,,,,,,,,,,,,,,1,,,,,
406985,MIR200C,0.0,,,,,,,,,,,,,,,,1,,,,,
406986,MIR203,0.0,,,,,,,,,,,,,,,,1,,,,,
406987,MIR204,0.0,,,,,,,,,,,,,,,,1,,,,,
406995,MIR181A1,0.0,,,,,,,,,,,,,,,,1,,,,,
406988,MIR205,0.0,,,,,,,,,,,,,,,,1,,,,,
406989,MIR206,0.0,,,,,,,,,,,,,,,,1,,,,,
406990,MIR208A,0.0,,,,,,,,,,,,,,,,1,,,,,
406991,MIR21,0.0,,,,,,,,,,,,,,,,1,,,,,
406992,MIR210,0.0,,,,,,,,,,,,,,,,1,,,,,
406993,MIR211,0.0,,,,,,,,,,,,,,,,1,,,,,
406994,MIR212,0.0,,,,,,,,,,,,,,,,1,,,,,
406996,MIR214,0.0,,,,,,,,,,,,,,,,1,,,,,
406997,MIR215,0.0,,,,,,,,,,,,,,,,1,,,,,
406998,MIR216A,0.0,,,,,,,,,,,,,,,,1,,,,,
406999,MIR217,0.0,,,,,,,,,,,,,,,,1,,,,,
407000,MIR218-1,0.0,,,,,,,,,,,,,,,,1,,,,,
407001,MIR218-2,0.0,,,,,,,,,,,,,,,,1,,,,,
407002,MIR219A1,0.0,,,,,,,,,,,,,,,,1,,,,,
407003,MIR219A2,0.0,,,,,,,,,,,,,,,,1,,,,,
407004,MIR22,0.0,,,,,,,,,,,,,,,,1,,,,,
407006,MIR221,0.0,,,,,,,,,,,,,,,,1,,,,,
407007,MIR222,0.0,,,,,,,,,,,,,,,,1,,,,,
106182118,LIMS1-AS1,0.0,,,,,,,,,,,,,,,,1,,,,,
407008,MIR223,0.0,,,,,,,,,,,,,,,,1,,,,,
407009,MIR224,0.0,,,,,,,,,,,,,,,,1,,,,,
407017,MIR26B,0.0,,,0.0,2q35,Del,0.014499,0.0,0.0,,,,,,,,1,,,,,
407010,MIR23A,0.0,,,,,,,,,,,,,,,,1,,,,,
407011,MIR23B,0.0,,,,,,,,,,,,,,,,1,,,,,
407012,MIR24-1,0.0,,,,,,,,,,,,,,,,1,,,,,
407013,MIR24-2,0.0,,,,,,,,,,,,,,,,1,,,,,
407014,MIR25,0.0,,,,,,,,,,,,,,,,1,,,,,
407015,MIR26A1,0.0,,,,,,,,,,,,,,,,1,,,,,
407016,MIR26A2,0.0,,,,,,,,,,,,,,,,1,,,,,
407018,MIR27A,0.0,,,,,,,,,,,,,,,,1,,,,,
407026,C1orf132,0.0,,,,,,,,,,,,,,,,1,,,,,
407019,MIR27B,0.0,,,,,,,,,,,,,,,,1,,,,,
407020,MIR28,0.0,,,,,,,,,,,,,,,,1,,,,,
407022,MIR296,0.0,,,,,,,,,,,,,,,,1,,,,,
407023,MIR299,0.0,,,,,,,,,,,,,,,,1,,,,,
407024,MIR29B1,0.0,,,,,,,,,,,,,,,,1,,,,,
407025,MIR29B2,0.0,,,,,,,,,,,,,,,,1,,,,,
407027,MIR301A,0.0,,,,,,,,,,,,,,,,1,,,,,
407028,MIR302A,0.0,,,,,,,,,,,,,,,,1,,,,,
407035,MIR31,0.0,,,0.2,9p21.3,Del,1.0694e-72,0.0,0.2,CNAdel,,,,,,,1,,,,,
407029,MIR30A,0.0,,,,,,,,,,,,,,,,1,,,,,
407030,MIR30B,0.0,,,,,,,,,,,,,,,,1,,,,,
407031,MIR30C1,0.0,,,,,,,,,,,,,,,,1,,,,,
407032,MIR30C2,0.0,,,,,,,,,,,,,,,,1,,,,,
407040,MIR34A,0.0,,,0.0,1p36.31,Del,6.1158e-05,0.0,0.0,,,,,,,,1,,,,,
407041,MIR34B,0.0,,,0.0,11q23.2,Del,0.0023534,0.0,0.0,,,,,,,,1,,,,,
407042,MIR34C,0.0,,,0.0,11q23.2,Del,0.0023534,0.0,0.0,,,,,,,,1,,,,,
407034,MIR30E,0.0,,,,,,,,,,,,,,,,1,,,,,
407036,MIR32,0.0,,,,,,,,,,,,,,,,1,,,,,
407037,MIR320A,0.0,,,,,,,,,,,,,,,,1,,,,,
407039,MIR33A,0.0,,,,,,,,,,,,,,,,1,,,,,
407047,LINC00461,0.0,,,,,,,,,,,,,,,,1,,,,,
407043,MIR7-1,0.0,,,,,,,,,,,,,,,,1,,,,,
407044,MIR7-2,0.0,,,,,,,,,,,,,,,,1,,,,,
407045,MIR7-3,0.0,,,,,,,,,,,,,,,,1,,,,,
407046,MIR9-1,0.0,,,,,,,,,,,,,,,,1,,,,,
407051,MIR9-3,0.0,,,,,,,,,,,,,,,,1,,,,,
407048,MIR92A1,0.0,,,,,,,,,,,,,,,,1,,,,,
407049,MIR92A2,0.0,,,,,,,,,,,,,,,,1,,,,,
407050,MIR93,0.0,,,,,,,,,,,,,,,,1,,,,,
407052,MIR95,0.0,,,,,,,,,,,,,,,,1,,,,,
407053,MIR96,0.0,,,,,,,,,,,,,,,,1,,,,,
407054,MIR98,0.0,,,,,,,,,,,,,,,,1,,,,,
407055,MIR99A,0.0,,,,,,,,,,,,,,,,1,,,,,
407056,MIR99B,0.0,,,,,,,,,,,,,,,,1,,,,,
54853,WDR55,0.0125,1.0,0.0,,,,,,,,,,,,,,1,,,,,
144920,LINC00343,0.0,,,,,,,,,,,,,,,,1,,,,,
133015,PACRGL,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
54867,TMEM214,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
144983,HNRNPA1L2,0.0,1.0,,0.0,13q14.11,Del,0.0010461,0.0,0.0,,,,,,,,1,,,,,
100874476,HIGD1AP16,0.0,,,,,,,,,,,,,,,,1,,,,,
100874477,HIGD1AP17,0.0,,,,,,,,,,,,,,,,1,,,,,
106182249,LUADT1,0.0,,,,,,,,,,,,,,,,1,,,,,
100874478,HMGN2P34,0.0,,,,,,,,,,,,,,,,1,,,,,
100874479,HMGN2P35,0.0,,,,,,,,,,,,,,,,1,,,,,
100874480,HMGN2P36,0.0,,,,,,,,,,,,,,,,1,,,,,
100874488,NIPA2P5,0.0,,,,,,,,,,,,,,,,1,,,,,
100874493,PIEZO1P2,0.0,,,,,,,,,,,,,,,,1,,,,,
341457,PPIAP8,0.0,,,,,,,,,,,,,,,,1,,,,,
100874497,RBMY1KP,0.0,,,,,,,,,,,,,,,,1,,,,,
100874498,SPTLC1P2,0.0,,,,,,,,,,,,,,,,1,,,,,
100874499,SPTLC1P3,0.0,,,,,,,,,,,,,,,,1,,,,,
100874500,SPTLC1P4,0.0,,,,,,,,,,,,,,,,1,,,,,
145165,ST13P4,0.0,,,,,,,,,,,,,,,,1,,,,,
100874511,SPTLC1P1,0.0,,,,,,,,,,,,,,,,1,,,,,
145173,B3GALTL,0.0,1.0,,0.0,13q14.11,Del,0.0010461,0.0,0.0,,,,,,,,1,,,,,
100874512,SPTLC1P5,0.0,,,,,,,,,,,,,,,,1,,,,,
145195,C14orf144,0.0,,,,,,,,,,,,,,,,1,,,,,
145200,LINC00239,0.0,,,,,,,,,,,,,,,,1,,,,,
100874517,TOMM22P4,0.0,,,,,,,,,,,,,,,,1,,,,,
375690,WASH5P,0.0,,,,,,,,,,,,,,,,1,,,,,
145216,LINC00637,0.0,,,,,,,,,,,,,,,,1,,,,,
100874521,ST13P22,0.0,,,,,,,,,,,,,,,,1,,,,,
145226,RDH12,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
145235,RPL24P3,0.0,,,,,,,,,,,,,,,,1,,,,,
100874524,ST6GALNAC4P1,0.0,,,,,,,,,,,,,,,,1,,,,,
145241,ADAM21P1,0.0,,,,,,,,,,,,,,,,1,,,,,
145249,LINC00618,0.0,,,,,,,,,,,,,,,,1,,,,,
145258,GSC,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
145259,RPSAP4,0.0,,,,,,,,,,,,,,,,1,,,,,
100874528,XXYLT1-AS1,0.0,,,,,,,,,,,,,,,,1,,,,,
145264,SERPINA12,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
145270,PRIMA1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
54925,ZNF434,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
145282,MIPOL1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
133083,PMPCAP1,0.0,,,,,,,,,,,,,,,,1,,,,,
401744,SMARCE1P3,0.0,,,,,,,,,,,,,,,,1,,,,,
100873569,RNA5SP518,0.0,,,,,,,,,,,,,,,,1,,,,,
100873570,RNA5SP519,0.0,,,,,,,,,,,,,,,,1,,,,,
341511,RPL23AP14,0.0,,,,,,,,,,,,,,,,1,,,,,
145370,RPL21P7,0.0,,,,,,,,,,,,,,,,1,,,,,
145375,NUP50P1,0.0,,,,,,,,,,,,,,,,1,,,,,
145376,PPP1R36,0.0,,,,,,,,,,,,,,,,1,,,,,
145389,SLC38A6,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
145407,ARMH4,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
145438,FRMD6-AS1,0.0,,,,,,,,,,,,,,,,1,,,,,
145447,ABHD12B,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
145474,LOC145474,0.0,,,,,,,,,,,,,,,,1,,,,,
145482,PTGR2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
145483,FAM161B,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
145497,C14orf166B,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
145499,RPLP1P1,0.0,,,,,,,,,,,,,,,,1,,,,,
145501,ISM2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
145508,CEP128,0.0,,0.0,,,,,,,,,,,,,,1,,,,,
145553,MDP1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
145567,TTC7B,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
145581,LRFN5,0.025,1.0,0.0,,,,,,,,,,,,,,1,,,,,
407738,FAM19A1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
2889,RAPGEF1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
145624,PWAR1,0.0,,,,,,,,,,,,,,,,1,,,,,
145645,C15orf43,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
276719,SOCS2P1,0.0,,,,,,,,,,,,,,,,1,,,,,
83942,TSSK1B,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
55006,TRMT61B,0.0125,1.0,0.0,,,,,,,,,,,,,,1,,,,,
407835,LOC407835,0.0,,,,,,,,,,,,,,,,1,,,,,
145694,LOC145694,0.0,,,,,,,,,,,,,,,,1,,,,,
106707243,PRH1-TAS2R14,0.0,,,,,,,,,,,,,,,,1,,,,,
145741,C2CD4A,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
145748,LYSMD4,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
55020,TTC38,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
145767,RPS3AP6,0.0,,,,,,,,,,,,,,,,1,,,,,
145773,FAM81A,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
145783,LOC145783,0.0,,,,,,,,,,,,,,,,1,,,,,
145788,C15orf65,0.0,,,,,,,,,,,,,,,,1,,,,,
145814,PGPEP1L,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
145820,LINC00924,0.0,,,,,,,,,,,,,,,,1,,,,,
407975,MIR17HG,0.0,,,,,,,,,,,,,,,,1,,,,,
341604,RPL35P7,0.0,,,,,,,,,,,,,,,,1,,,,,
407977,TNFSF12,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
145837,DRAIC,0.0,,,,,,,,,,,,,,,,1,,,,,
145845,LOC145845,0.0,,,,,,,,,,,,,,,,1,,,,,
145853,C15orf61,0.0,,0.0,,,,,,,,,,,,,,1,,,,,
145858,C15orf32,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
145864,HAPLN3,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
145873,MESP2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
408029,C2orf27B,0.0,,,,,,,,,,,,,,,,1,,,,,
408050,NOMO3,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
145942,TMCO5A,0.0,1.0,0.0,0.05,15q15.1,Del,4.4847e-10,0.0,0.05,CNAdel,,,,,,,1,,,,,
145946,SPATA8,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
145957,NRG4,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
145978,LINC00052,0.0,,,,,,,,,,,,,,,,1,,,,,
145989,FSCN1P1,0.0,,,,,,,,,,,,,,,,1,,,,,
408186,OVOS,0.0,,,,,,,,,,,,,,,,1,,,,,
408187,SPINK14,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
146050,ZSCAN29,0.0,1.0,0.0,0.05,15q15.1,Del,4.4847e-10,0.0125,0.05,CNAdel,,,,,,,1,,,,,
146053,RPS3AP47,0.0,,,,,,,,,,,,,,,,1,,,,,
146057,TTBK2,0.0,1.0,0.0,0.05,15q15.1,Del,4.4847e-10,0.0125,0.05,CNAdel,,,,,,,1,,,,,
146059,CDAN1,0.0,1.0,,0.05,15q15.1,Del,4.4847e-10,0.0125,0.05,CNAdel,,,,,,,1,,,,,
146110,RPL7P47,0.0,,,,,,,,,,,,,,,,1,,,,,
408263,FNDC9,0.0,,,,,,,,,,,,,,,,1,,,,,
55100,WDR70,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
55103,RALGPS2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
146167,SLC38A8,0.0,1.0,0.0,0.0125,16q24.1,Del,0.0010461,0.0,0.0125,,,,,,,,1,,,,,
146177,VWA3A,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
55106,SLFN12,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
146183,OTOA,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
341674,RPL5P31,0.0,,,,,,,,,,,,,,,,1,,,,,
146198,ZFP90,0.0125,1.0,,,,,,,,,,,,,,,1,,,,,
146206,CARMIL2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
55112,WDR60,0.0125,1.0,,,,,,,,,,,,,,,1,,,,,
146212,KCTD19,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
146223,CMTM4,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
