,Symbol,PAM_freq,MutSig2CV_qvalue,Fusion_freq,CNA_freq,CNA_locus,CNA_type,GISTIC_residual_q_value,Act_freq,LoF_freq,OM_type_selected,OM_empirical_p_value,OM_empirical_q_value,Genes_in_locus,Final_mutation_type,Final_freq,Delta_over_PAM,Pathway_Length,Pathway_Name,Somatically_Mutated_Genes,Amplified_Genes,Deleted_Genes,ME_pvalues
5606,MAP2K3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5607,MAP2K5,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5608,MAP2K6,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5609,MAP2K7,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5610,EIF2AK2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5611,DNAJC3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5612,PRKRIR,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5613,PRKX,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5615,PRKXP2,0.0,,,,,,,,,,,,,,,,1,,,,,
5616,PRKY,0.0,,,,,,,,,,,,,,,,1,,,,,
5617,PRL,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5618,PRLR,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5619,PRM1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5620,PRM2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5621,PRNP,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
100144631,PPP6CP,0.0,,,,,,,,,,,,,,,,1,,,,,
5624,PROC,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5625,PRODH,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5626,PROP1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5627,PROS1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5628,PROS2P,0.0,,,,,,,,,,,,,,,,1,,,,,
5629,PROX1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5630,PRPH,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5631,PRPS1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5623,PSPN,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5634,PRPS2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5635,PRPSAP1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5636,PRPSAP2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5638,PRRG1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5639,PRRG2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5641,LGMN,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
652411,RPSAP44,0.0,,,,,,,,,,,,,,,,1,,,,,
5644,PRSS1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5645,PRSS2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5646,PRSS3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5648,MASP1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5649,RELN,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5650,KLK7,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5651,TMPRSS15,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5652,PRSS8,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5653,KLK6,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5654,HTRA1,0.0,1.0,0.0,0.0,10q26.12,Del,0.048655,0.0,0.0,,,,,,,,1,,,,,
5655,KLK10,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5657,PRTN3,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5660,PSAP,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5662,PSD,0.0,1.0,,0.0,10q26.12,Del,0.048655,0.0,0.0,,,,,,,,1,,,,,
5663,PSEN1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5664,PSEN2,0.02857142857142857,1.0,,,,,,,,,,,,,,,1,,,,,
5669,PSG1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5670,PSG2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5671,PSG3,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5672,PSG4,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5673,PSG5,0.02857142857142857,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5675,PSG6,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5676,PSG7,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5678,PSG9,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5680,PSG11,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5681,PSKH1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5682,PSMA1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5683,PSMA2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5684,PSMA3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5685,PSMA4,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
1130,LYST,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5686,PSMA5,0.02857142857142857,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5687,PSMA6,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5688,PSMA7,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5689,PSMB1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5690,PSMB2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5691,PSMB3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5692,PSMB4,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5693,PSMB5,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5694,PSMB6,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5695,PSMB7,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5696,PSMB8,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5698,PSMB9,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5699,PSMB10,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5700,PSMC1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5701,PSMC2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5702,PSMC3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5703,PSMC3P1,0.0,,,,,,,,,,,,,,,,1,,,,,
652423,NPM1P36,0.0,,,,,,,,,,,,,,,,1,,,,,
5704,PSMC4,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5705,PSMC5,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5706,PSMC6,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5707,PSMD1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5708,PSMD2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5709,PSMD3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5710,PSMD4,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5711,PSMD5,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5713,PSMD7,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5714,PSMD8,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5715,PSMD9,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5716,PSMD10,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5717,PSMD11,0.0,1.0,0.02857142857142857,,,,,,,,,,,,,,1,,,,,
5718,PSMD12,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5719,PSMD13,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5720,PSME1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5721,PSME2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5723,PSPH,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5724,PTAFR,0.0,1.0,0.0,0.02857142857142857,1p36.21,Del,3.3987e-23,0.0,0.02857142857142857,,,,,,,,1,,,,,
5725,PTBP1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5726,TAS2R38,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5727,PTCH1,0.02857142857142857,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5728,PTEN,0.0,1.0,0.0,0.0,10q26.12,Del,0.048655,0.05714285714285714,0.0,,,,,,,,1,,,,,
5729,PTGDR,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5730,PTGDS,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5731,PTGER1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5732,PTGER2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5733,PTGER3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5734,PTGER4,0.02857142857142857,1.0,,,,,,,,,,,,,,,1,,,,,
5735,PTGER4P1,0.0,,,,,,,,,,,,,,,,1,,,,,
5736,PTGER4P2,0.0,,,,,,,,,,,,,,,,1,,,,,
5737,PTGFR,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5738,PTGFRN,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5739,PTGIR,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
100144748,KLLN,0.0,,,0.0,10q26.12,Del,0.048655,0.05714285714285714,0.0,,,,,,,,1,,,,,
5740,PTGIS,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5742,PTGS1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5743,PTGS2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5741,PTH,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5745,PTH1R,0.02857142857142857,1.0,,0.0,3p25.3,Del,0.047631,0.02857142857142857,0.02857142857142857,,,,,,,,1,,,,,
5746,PTH2R,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5744,PTHLH,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5747,PTK2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5753,PTK6,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5754,PTK7,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5756,TWF1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5757,PTMA,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5758,PTMAP1,0.0,,,,,,,,,,,,,,,,1,,,,,
5759,PTMAP2,0.0,,,,,,,,,,,,,,,,1,,,,,
5760,PTMAP3,0.0,,,,,,,,,,,,,,,,1,,,,,
5761,PTMAP4,0.0,,,,,,,,,,,,,,,,1,,,,,
5763,PTMS,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5764,PTN,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5767,PTP4A2P1,0.0,,,,,,,,,,,,,,,,1,,,,,
5768,QSOX1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5769,PTP4A2P2,0.0,,,,,,,,,,,,,,,,1,,,,,
5770,PTPN1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5771,PTPN2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5774,PTPN3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5775,PTPN4,0.02857142857142857,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5777,PTPN6,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5778,PTPN7,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5780,PTPN9,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5781,PTPN11,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5782,PTPN12,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5783,PTPN13,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5784,PTPN14,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
136853,SRCRB4D,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5786,PTPRA,0.02857142857142857,1.0,0.0,,,,,,,,,,,,,,1,,,,,
131408,FAM131A,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5787,PTPRB,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5788,PTPRC,0.02857142857142857,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5790,PTPRCAP,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5791,PTPRE,0.0,1.0,,0.0,10q26.12,Del,0.048655,0.0,0.0,,,,,,,,1,,,,,
5789,PTPRD,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5793,PTPRG,0.02857142857142857,1.0,0.0,0.0,3p13,Del,0.037921,0.02857142857142857,0.02857142857142857,,,,,,,,1,,,,,
5792,PTPRF,0.02857142857142857,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5794,PTPRH,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5795,PTPRJ,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5796,PTPRK,0.02857142857142857,1.0,0.02857142857142857,,,,,,,,,,,,,,1,,,,,
5797,PTPRM,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5798,PTPRN,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5799,PTPRN2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5800,PTPRO,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5801,PTPRR,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5802,PTPRS,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5803,PTPRZ1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5805,PTS,0.0,1.0,,0.0,11q25,Del,0.048655,0.0,0.0,,,,,,,,1,,,,,
5806,PTX3,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5810,RAD1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
1155,TBCB,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5813,PURA,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5814,PURB,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5816,PVALB,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5817,PVR,0.02857142857142857,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5818,NECTIN1,0.0,1.0,,0.0,11q25,Del,0.048655,0.0,0.0,,,,,,,,1,,,,,
5819,NECTIN2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5822,PWP2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
136895,C7orf31,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5824,PEX19,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5825,ABCD3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5826,ABCD4,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5827,PXMP2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5828,PEX2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5829,PXN,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5830,PEX5,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5831,PYCR1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5832,ALDH18A1,0.0,1.0,,0.0,10q26.12,Del,0.048655,0.0,0.0,,,,,,,,1,,,,,
5833,PCYT2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5834,PYGB,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5836,PYGL,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5837,PYGM,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5858,PZP,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5859,QARS,0.0,1.0,,0.0,3p25.3,Del,0.047631,0.0,0.0,,,,,,,,1,,,,,
5860,QDPR,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5861,RAB1A,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5862,RAB2A,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5863,RGL2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5864,RAB3A,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5865,RAB3B,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5866,RAB3IL1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5867,RAB4A,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5868,RAB5A,0.0,1.0,0.0,0.0,3p25.3,Del,0.047631,0.0,0.0,,,,,,,,1,,,,,
5869,RAB5B,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5870,RAB6A,0.0,1.0,0.02857142857142857,,,,,,,,,,,,,,1,,,,,
5871,MAP4K2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5872,RAB13,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5873,RAB27A,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5874,RAB27B,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5875,RABGGTA,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5876,RABGGTB,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5877,RABIF,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5878,RAB5C,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5879,RAC1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5880,RAC2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5881,RAC3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5883,RAD9A,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5884,RAD17,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5885,RAD21,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5886,RAD23A,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5887,RAD23B,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5888,RAD51,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5889,RAD51C,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5890,RAD51B,0.0,,0.0,,,,,,,,,,,,,,1,,,,,
5891,MOK,0.0,,,,,,,,,,,,,,,,1,,,,,
5892,RAD51D,0.0,,0.0,,,,,,,,,,,,,,1,,,,,
5893,RAD52,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5894,RAF1,0.0,1.0,0.0,0.0,3p25.3,Del,0.047631,0.0,0.0,,,,,,,,1,,,,,
5896,RAG1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5897,RAG2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5898,RALA,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5899,RALB,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5900,RALGDS,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5901,RAN,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5902,RANBP1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5903,RANBP2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5905,RANGAP1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5906,RAP1A,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5907,RAP1AP,0.0,,,,,,,,,,,,,,,,1,,,,,
5908,RAP1B,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5909,RAP1GAP,0.0,1.0,0.0,0.02857142857142857,1p36.21,Del,3.3987e-23,0.0,0.02857142857142857,,,,,,,,1,,,,,
5910,RAP1GDS1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5911,RAP2A,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5912,RAP2B,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5913,RAPSN,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5914,RARA,0.02857142857142857,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5915,RARB,0.0,1.0,0.0,0.0,3p25.3,Del,0.047631,0.0,0.0,,,,,,,,1,,,,,
5916,RARG,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5917,RARS,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5918,RARRES1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
136991,ASZ1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5919,RARRES2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5920,RARRES3,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5921,RASA1,0.02857142857142857,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5922,RASA2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5923,RASGRF1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5924,RASGRF2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5926,ARID4A,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5927,KDM5A,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5925,RB1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5928,RBBP4,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5929,RBBP5,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5930,RBBP6,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5931,RBBP7,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5932,RBBP8,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5933,RBL1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5934,RBL2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5935,RBM3,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5936,RBM4,0.02857142857142857,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5937,RBMS1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5938,RBMS1P1,0.0,,,,,,,,,,,,,,,,1,,,,,
137012,PPM1AP1,0.0,,,,,,,,,,,,,,,,1,,,,,
5939,RBMS2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5940,RBMY1A1,0.0,,,,,,,,,,,,,,,,1,,,,,
5944,RBMY1HP,0.0,,,,,,,,,,,,,,,,1,,,,,
5945,RBMY2AP,0.0,,,,,,,,,,,,,,,,1,,,,,
5947,RBP1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5948,RBP2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5949,RBP3,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5950,RBP4,0.0,1.0,,0.0,10q26.12,Del,0.048655,0.0,0.0,,,,,,,,1,,,,,
5954,RCN1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5955,RCN2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5956,OPN1LW,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5957,RCVRN,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5959,RDH5,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5961,PRPH2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5962,RDX,0.0,1.0,0.0,0.0,11q25,Del,0.048655,0.0,0.0,,,,,,,,1,,,,,
5964,RDXP2,0.0,,,,,,,,,,,,,,,,1,,,,,
5965,RECQL,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5966,REL,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5967,REG1A,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5968,REG1B,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5969,REG1CP,0.0,,,,,,,,,,,,,,,,1,,,,,
5970,RELA,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5971,RELB,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5972,REN,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5973,RENBP,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5976,UPF1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5977,DPF2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5978,REST,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5979,RET,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5980,REV3L,0.02857142857142857,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5981,RFC1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5982,RFC2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5983,RFC3,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5984,RFC4,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5985,RFC5,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5986,RFNG,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5987,TRIM27,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5988,RFPL1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5989,RFX1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5990,RFX2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5991,RFX3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5992,RFX4,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5993,RFX5,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5994,RFXAP,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5995,RGR,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5996,RGS1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5997,RGS2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
5998,RGS3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
5999,RGS4,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
6000,RGS7,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
6001,RGS10,0.0,1.0,0.0,0.0,10q26.12,Del,0.048655,0.0,0.0,,,,,,,,1,,,,,
6002,RGS12,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
137075,CLDN23,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
6003,RGS13,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
6004,RGS16,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
6006,RHCE,0.0,1.0,0.0,0.02857142857142857,1p36.21,Del,3.3987e-23,0.0,0.02857142857142857,,,,,,,,1,,,,,
6007,RHD,0.0,1.0,0.0,0.02857142857142857,1p36.21,Del,3.3987e-23,0.0,0.02857142857142857,,,,,,,,1,,,,,
6005,RHAG,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
6009,RHEB,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
6008,RHEBP1,0.0,,,,,,,,,,,,,,,,1,,,,,
6011,GRK1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
6010,RHO,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
6013,RLN1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
6014,RIT2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
